smiles,pIC50,docking_score
COc1nn(CCN2CCOCC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0,-8.60422
COc1nn(Cc2ccccc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0,-9.49159
COc1nn(Cc2ccccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.0,-9.16184
CS(=O)(=O)Nc1cc(-c2ccncc2)cnc1Cl,5.0,-6.25682
CS(=O)(=O)c1ccc(N2CCN(c3cccc(-c4nncn4C4CC4)n3)C2=O)cc1,7.0,-9.55247
CS(=O)(=O)c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,6.42127,-10.1155
CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,8.469863311218457,28.54789
CSC1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897,-10.04687
CSCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,6.12,-6.88757
CSCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,9.1249387366083,-6.71481
CSCCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,6.12494,-6.95221
CSc1ccc(-c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)nc3ccnn23)cc1,7.0,-8.48697
CSc1ccc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)cc1,8.50864,-9.86193
CSc1ccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)cc1,7.30103,-8.94376
CSc1cccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)c1,7.30103,-8.40139
CSc1ccccc1-c1cnc(-c2cccc(-c3nncn3[C@H](C)CO)n2)o1,7.30103,-9.38857
CSc1nc(N)nc2[nH]cnc12,4.88,-5.32935
CSc1nc(N)nc2nc[nH]c12,6.376149179516457,-5.41983
CSc1ncc(-c2cc3c(cc2C)OCN(c2cccc(-c4nncn4C(C)C)n2)C3=O)cn1,8.10791,-10.84083
C[C@@H](CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,7.5,-10.00575
C[C@@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(-c3ccccc3)ccn2)n1,7.30103,-8.73044
C[C@@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(Cl)ccn2)n1,7.30103,-8.9291
C[C@@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccc3cn2)n1,7.30103,-9.39442
C[C@@H](CO)n1cnnc1-c1cccc(Nc2cccc3[nH]ccc(=O)c23)n1,6.52288,-9.35117
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,5.0,-10.28261
C[C@@H](n1cnnc1-c1cccc(NC(=O)c2cn(C)nc2C(F)F)n1)C(F)(F)F,7.0,-9.54675
C[C@@H](n1cnnc1-c1cccc(Nc2cccc3c2C(=O)N(C)C3)n1)C(F)(F)F,6.0,-9.4045
C[C@@H]1CCCOc2cc(Br)ccc2C(=O)N=C2C=CC=C(N2)c2nncn21,7.0,26.00005
C[C@@H]1CCCOc2cc(F)c(Br)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964,-6.34473
C[C@@H]1CCCOc2cc(F)ccc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964,-6.05491
C[C@@H]1CCCOc2cc(N3CCN(C)CC3)ccc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964,9.52234
C[C@@H]1CCCOc2ccc(-c3cnn(C)c3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964,1.64288
C[C@@H]1CCCOc2ccc(F)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964,14.02839
C[C@@H]1CCCOc2ccccc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.77383,3.04029
C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,5.875,9.71146
C[C@@H]1CCCOc2ncc(-c3ccncc3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964,-5.41625
C[C@@H]1CCCOc2ncc(-c3cnn(CCN(C)C)c3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964,9.73906
C[C@@H]1CCCOc2ncc(Br)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964,38.80027
C[C@@H]1CCCOc2ncc(C#N)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964,9.55912
C[C@@H]1CCCOc2ncc(C(F)(F)F)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.0,-6.04898
C[C@@H]1CCCOc2ncc(N3CCOCC3)cc2C(=O)N=C2C=CC=C(N2)c2nncn21,6.25964,14.677
C[C@@H]1CCCOc2ncccc2C(=O)N=C2C=CC=C(N2)c2nncn21,5.25964,14.39182
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(-c4ccncc4)ccc3O1)N2,7.0,26.29149
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(-c4cnn(CCN(C)C)c4)ccc3O1)N2,7.0,-8.84542
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(Br)ccc3O1)N2,7.0,9.51815
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(C#N)ccc3O1)N2,7.0,-0.78097
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(N4CCN(C)CC4)ccc3O1)N2,7.0,-2.3147
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3cc(N4CCOCC4)ccc3O1)N2,7.0,-6.89883
C[C@@H]1CCCn2cnnc2C2=CC=CC(=NC(=O)c3ccccc3O1)N2,6.25964,-9.12667
C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)N=C2C=CC=C(N2)c2nncn2C1,7.4318,2.99326
C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,7.765,5.18663
C[C@@H]1CCOc2cc(F)c(Br)cc2C(=O)N=C2C=CC=C(N2)c2nncn2C1,6.25964,-3.24313
C[C@@H]1CCOc2cc(F)ccc2C(=O)N=C2C=CC=C(N2)c2nncn2C1,7.02228,-1.33618
C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,7.56,12.07344
C[C@@H]1CCOc2ccccc2C(=O)N=C2C=CC=C(N2)c2nncn2C1,6.63451,-8.00242
C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,7.24,-9.44112
C[C@@H]1CCc2nnc(-c3cccc(N4Cc5ccccc5C4=O)n3)n21,6.69897,-10.06688
C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,7.175,42.00835
C[C@@H]1CCn2cnnc2C2=CC=CC(=NC(=O)c3ccccc3OC1)N2,6.727345,25.8085
C[C@@H]1CN(C)CCN1c1ccc2c(c1)OCCCCn1cnnc1C1=CC=CC(=NC2=O)N1,7.0,2.15742
C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1,6.37,-9.19975
C[C@@H]1CN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)CCO1,8.67778,-11.06505
C[C@@H]1CN(c2cnc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2[C@@H](C)CCCO3)C[C@@H](C)N1,7.0,-2.68149
C[C@@H]1CN(c2cnc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2[C@@H](C)CCCO3)C[C@H](C)N1,7.0,22.33492
C[C@@H]1COCCN1c1cnc(C(=O)Nc2cccc3c2OCCn2nnnc2-3)cc1-n1cnc(C2CC2)c1,8.65758,-10.95744
C[C@@H]1COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)c(N4CCOCC4)cn3)cccc2-c2nncn21,8.25964,-11.00311
C[C@@H]1COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)c(N4CCOCC4)cn3)cccc2-c2nnnn21,8.65758,-10.62729
C[C@@H]1COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)ccn3)cccc2-c2nncn21,8.26761,-10.25153
C[C@@H]1COc2c(NC(=O)c3cc(-n4cnc(C5CC5)c4)ccn3)cccc2-c2nnnn21,8.24413,-10.30441
C[C@@H]1Cn2cnnc2-c2cccc(NC(=O)c3cc(-n4cnc(C5CC5)c4)ccn3)c2O1,7.918225,-10.77158
C[C@@H]1O[C@@H](n2c3ccc(O)cc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@@H](N)[C@H]1O,5.9593050000000005,-13.19797
C[C@@H]1O[C@@H]2C[C@](O)([C@H]1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,5.38861,-10.52423
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3c(F)cc(F)cc3F)o2)n1,7.30103,-9.16993
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3c(F)cccc3F)o2)n1,7.30103,-9.74119
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3ccc(N)cc3)o2)n1,7.30103,-9.6342
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3ccc(S(C)(=O)=O)cc3)o2)n1,7.30103,-9.17434
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3ccc(S(N)(=O)=O)cc3)o2)n1,7.30103,-9.42689
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C4=CCCC4)c3)o2)n1,7.30103,-9.62272
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C4CCCC4)c3)o2)n1,7.30103,-9.04058
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(C4CCCCC4)c3)o2)n1,7.30103,-9.4292
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N(C)C)c3)o2)n1,7.30103,-9.42012
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N)c3)o2)n1,7.30103,-9.5459
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCCC4)c3)o2)n1,7.30103,-8.72322
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCN(C)CC4)c3)o2)n1,7.30103,-9.61144
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCNCC4)c3)o2)n1,7.30103,-8.71545
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(N4CCOCC4)c3)o2)n1,7.30103,-9.97529
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(O)c3)o2)n1,7.30103,-8.57323
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(S(C)(=O)=O)c3)o2)n1,7.30103,-8.75006
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3cccc(S(N)(=O)=O)c3)o2)n1,7.30103,-9.48493
C[C@H](CO)n1cnnc1-c1cccc(-c2ncc(-c3ccccc3)o2)n1,7.30103,-9.40106
C[C@H](CO)n1cnnc1-c1cccc(-n2ccn(-c3ccc(-c4ccccc4)cn3)c2=O)n1,7.30103,-9.82617
C[C@H](CO)n1cnnc1-c1cccc(-n2ccn(-c3ccc(N4CCOCC4)cn3)c2=O)n1,7.30103,-9.80391
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3cc4ccccc4cn3)C2=O)n1,7.30103,-9.89341
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3ccc(-c4ccccc4)cn3)C2=O)n1,7.30103,-9.86891
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)N4CCCCC4)cn3)C2=O)n1,7.30103,-10.07155
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)N4CCNCC4)cn3)C2=O)n1,7.30103,-10.00047
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3ccc(C(=O)N4CCOCC4)cn3)C2=O)n1,7.30103,-10.0514
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3ccc(F)cn3)C2=O)n1,7.30103,-9.72635
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCNCC4)cn3)C2=O)n1,7.30103,-9.94363
C[C@H](CO)n1cnnc1-c1cccc(N2CCN(c3ccc(N4CCOCC4)cn3)C2=O)n1,7.30103,-9.49393
C[C@H](CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,8.0,-9.961
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(-c3ccc(C4CC4)nc3)ccn2)n1,7.30103,-8.40023
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(-c3ccccc3)ccn2)n1,7.30103,-8.99162
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(-c3ccccn3)ccn2)n1,7.30103,-8.98689
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3C4CCCC3CC4)ccn2)n1,7.30103,-9.57083
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCC(=O)CC3)ccn2)n1,7.30103,-9.5976
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCC(C)(C)CC3)ccn2)n1,7.30103,-9.81849
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCC(F)(F)CC3)ccn2)n1,7.30103,-9.38046
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCC(N4CCOCC4)CC3)ccn2)n1,7.30103,-9.69312
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCC(O)CC3)ccn2)n1,7.30103,-9.35223
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCC4(CCCCC4)CC3)ccn2)n1,7.30103,-10.22069
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCCC3)ccn2)n1,7.30103,-8.52337
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCCCC3)ccn2)n1,7.30103,-9.12279
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCCCCC3)ccn2)n1,7.30103,-9.66852
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCC[C@@H]4CCCC[C@H]43)ccn2)n1,7.30103,-8.94526
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCCc4ccccc43)ccn2)n1,7.30103,-10.35662
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCN(C)CC3)ccn2)n1,7.30103,-9.76138
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCNCC3)ccn2)n1,7.30103,-9.38274
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCOCC3)ccn2)n1,7.30103,-9.09709
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)N3CCc4ccccc4C3)ccn2)n1,7.30103,-9.87603
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)Nc3ccc(F)cc3)ccn2)n1,7.30103,-8.82111
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)Nc3ccccc3)ccn2)n1,7.30103,-8.61664
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C(=O)Nc3ccncc3)ccn2)n1,7.30103,-9.86029
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(C3CCOCC3)ccn2)n1,7.30103,-8.90929
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(Cl)ccn2)n1,7.30103,-8.48724
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(N3CCC(N4CCOCC4)CC3)ccn2)n1,7.30103,-9.35629
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(N3CCN(S(C)(=O)=O)CC3)ccn2)n1,7.30103,-8.57157
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc(N3CCNCC3)ccn2)n1,7.30103,-9.03184
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccc3cn2)n1,7.30103,-9.68032
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,7.47,-9.60962
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1.O=C(O)C(F)(F)F,7.47108,-9.60697
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1,7.307353333333334,-9.79467
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1.O=C(O)C(F)(F)F,7.32422,-9.60847
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ccccn2)n1,7.30103,-9.1234
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,6.94,-9.51984
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2nc3ccccc3o2)n1,7.30103,-9.72453
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1,7.09,-9.69345
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1.O=C(O)C(F)(F)F,7.09151,-9.65494
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2nccc3ccccc23)n1,7.42,-9.79069
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2nccc3ccccc23)n1.O=C(O)C(F)(F)F,7.42136,-9.73221
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc(NC(=O)c3ccccc3)ccc2F)n1,6.52288,-10.6409
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc(NCc3ccc(F)cc3)ccc2F)n1,6.52288,-10.08752
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc(Nc3ccc(F)cc3)ccc2F)n1,6.18709,-10.38432
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)C(C)(C)C)C3)n1,8.25181,-10.56346
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)C)C3)n1,8.25181,-10.81124
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCCC2)C3)n1,8.90309,-11.25893
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)NC2CCCC2)C3)n1,8.90309,-10.81245
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OC2CC2)C3)n1,8.25181,-10.39732
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OC2CCCC2)C3)n1,8.25181,-10.57744
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OCC(F)(F)F)C3)n1,8.90309,-10.25966
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)OCCF)C3)n1,8.90309,-10.05383
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)c2ccc(F)cc2)C3)n1,8.25181,-9.965
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C)C3)n1,8.25181,-10.77805
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)C2CC2)C3)n1,8.90309,-10.48938
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,8.90309,-10.20461
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCCC2)C3)n1,8.25181,-11.08529
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)OCC(F)(F)F)C3)n1,8.90309,-9.85175
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(Cc2ccccn2)C3)n1,8.90309,-10.83379
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)C2CC2)C3)n1,6.95861,-10.25237
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)N(C)C)C3)n1,8.90309,-10.13394
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(S(=O)(=O)c2ccccc2)C3)n1,8.90309,-10.34429
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3[nH]2)n1,7.18023,-10.07246
C[C@H](CO)n1cnnc1-c1cccc(Nc2cccc3[nH]ccc(=O)c23)n1,6.52288,-9.3404
C[C@H](CO)n1cnnc1-c1cccc(Nc2cccc3c2C(=O)N(C)C3)n1,6.52288,-9.28982
C[C@H](CO)n1cnnc1-c1cccc(Nc2cccc3c2C(=O)NC3)n1,6.52288,-9.05103
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)(F)F)cn2)n1,8.25964,-10.21422
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc(-c3cnn(C4CC4)c3)c(C(F)F)cn2)n1,8.25964,-9.71861
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)F)cc2F)n1,8.25964,-10.54609
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(C(F)F)cn2)n1,8.25964,-10.18768
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(CO)cc2F)n1,8.25964,-10.33718
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N(C)CC(F)(F)F)C3)n1,7.25964,-10.12621
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCC2)C3)n1,8.25181,-11.01626
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCCC2)C3)n1,8.25964,-10.56765
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)N2CCCCC2)C3)n1,8.25181,-11.3178
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)NC2CC2)C3)n1,8.25181,-11.11138
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C(=O)c2ccccn2)C3)n1,6.95861,-10.89693
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(C2CC2)C3)n1,6.95861,-10.42523
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(Cc2ccc(F)cc2)C3)n1,6.95861,-11.01995
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)C2CC2)C3)n1,6.95861,-10.73126
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)CCC(F)(F)F)C3)n1,8.25964,-10.1902
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)NC2CC2)C3)n1,6.95861,-10.66037
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)Nc2ccc(F)cc2)C3)n1,6.95861,-10.86454
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(S(=O)(=O)c2ccc(F)cc2)C3)n1,6.95861,-11.30432
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(c2ccccn2)C3)n1,8.25181,-11.02199
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CCN(c2ncccn2)C3)n1,8.25181,-10.86645
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CN(C(C)(C)C)S3(=O)=O)n1,7.25964,-10.87807
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cc2F)CN(C)S3(=O)=O)n1,7.25964,-10.82948
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C(C)(C)C)C3)n1,8.25964,-9.71969
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C(C)(C)CO)C3)n1,6.95861,-9.6137
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C(C)(C)O)C3)n1,8.25181,-10.74323
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C2CC2)C3)n1,8.25964,-10.3497
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C2CCC2)C3)n1,8.25964,-10.61989
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)C2CCCC2)C3)n1,8.25964,-10.12418
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)CCC(F)(F)F)C3)n1,8.25964,-9.78454
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)C)C3)n1,8.25964,-10.72444
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N(C)C2CCCC2)C3)n1,6.0,-10.91471
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2C4CCCC2CC4)C3)n1,8.25964,-10.59327
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCC2)C3)n1,8.25964,-10.59303
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCCC2)C3)n1,8.25964,-10.69787
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)N2CCOCC2)C3)n1,8.25181,-10.67417
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)NC2CC2)C3)n1,8.25964,-10.23648
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)NC2CCCC2)C3)n1,8.25964,-10.48056
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)NC2COC2)C3)n1,7.25964,-10.39332
C[C@H](CO)n1nnnc1-c1cccc(NC(=O)c2cc3c(cn2)CCN(C(=O)NCCC(F)(F)F)C3)n1,8.25964,-10.05159
