smiles,pIC50
CN1CC=C(c2ccc3c(c2)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)CC1,7.0
CN1CCC(Nc2cccc3nc(NC(=O)c4ccccc4)nn23)CC1,5.38934
CN1CCC(c2cc3c(cc2F)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)CC1,7.0
CN1CCC(c2cc3c(cc2F)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)CC1,7.0
CN1CCC(c2ccc3c(c2)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)CC1,7.0
CN1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897
CN1CCN(c2cc3c(cc2F)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)CC1,7.0
CN1CCN(c2ccc3c(c2)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)CC1,7.0
CN1CCN(c2cnc(C(=O)Nc3cccc4c3OCCn3nnnc3-4)cc2-n2cnc(C3CC3)c2)CC1,8.22915
CN1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,8.509319999999999
CN1CCc2c(ncn2-c2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)c2)C1C(F)(F)F,4.87615
CN1CCn2ncc(-c3cc4c(cc3F)OCCCCn3cnnc3C3=CC=CC(=NC4=O)N3)c2C1,7.0
CN1CCn2ncc(-c3ccc4c(c3)C(=O)N=C3C=CC=C(N3)c3nncn3CCCCO4)c2C1,7.0
CN1Cc2nn(C)c(C#N)c2-c2cnc3[nH]cc(c3c2)-c2cn(nc2C(F)(F)F)CCCC1=O,7.85387
CN1N=C(C(F)(F)F)C2C=C(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)C(=O)NC21,5.57
CNC(=O)C1CC2CCC(C1)N2c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.30103
CNC(=O)C1CCN(C(C)c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)CC1,7.0
CNC(=O)C1CCN(Cc2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)CC1,7.0
CNC(=O)C1CCN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)CC1,7.30103
CNC(=O)C1CCN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cn2)C1,7.30103
CNC(=O)C1CCN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cn2)CC1,7.30103
CNC(=O)C1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,9.39794
CNC(=O)C1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1,8.63827
CNC(=O)C1CN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cn2)C1,7.0
CNC(=O)COc1cc2ncn(-c3cccc(-c4nncn4C(C)C)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,7.30103
CNC(=O)N1CCN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)CC1,7.0
CNC(=O)[C@@H]1CCN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)C1,7.30103
CNC(=O)[C@H]1CCN(c2ccc(N3CCN(c4cccc(-c5nncn5C(C)C)n4)C3=O)cc2)C1,7.0
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,4.60206
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,5.0
CNC(=O)c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cn1,7.0
CNC(=O)c1ccc(OC)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,8.58812997085084
CNC(=O)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897
CNC1(C2CCN(c3ccc(N4CCN(c5cccc(-c6nncn6C(C)C)n5)C4=O)cc3)CC2)COC1,7.0
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,10.051370573495316
CNC1CC2OC(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,9.15
CNCc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cn2c1,7.060320249127127
CNS(=O)(=O)c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.0
CN[C@@H]1CC2OC([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8.2
CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8.15827
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7.659382105263157
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8.11748
CNc1c2c3c(cccc3n(C)c1=O)C(=O)c1ccccc1-2,6.328600714021427
CNc1ccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)cc1,7.30103
CNc1ccc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)nc1,7.30103
CNc1cccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)c1,7.30103
CNc1cccc(-c2cnc(-c3cccc(-c4nncn4[C@H](C)CO)n3)o2)c1,7.30103
CNc1ccnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,7.30103
CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,4.56029
CNc1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2s1,6.0
COC(=O)C(C)(C)c1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1,8.3098
COC(=O)C(C)(C)c1cccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)c1,7.33161
COC(=O)C1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897
COC(=O)CCC(=O)Nc1nc2cccc(-c3ccoc3)n2n1,5.1549
COC(=O)CCCN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S,4.48149
COC(=O)CCCN1C(=O)/C(=C/c2ccc(-c3ccccc3F)o2)SC1=S,4.48149
COC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
COC(=O)[C@H]1CC[C@H](Nc2cc(C(F)(F)F)cc3nc(NC(=O)c4cccnc4)nn23)CC1,6.1549
COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(C(C)=NO)c(C(C)C)cc3C(c3cccnc3)=C[C@@H]12,4.97469
COC(=O)[C@]1(C)CCC[C@]2(C)c3cc(C(C)=NO)c(C(C)C)cc3CC[C@@H]12,4.82974
COC(=O)c1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897
COC(=O)c1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1,7.82681
COC(=O)c1ccc(/C=C2\SC(=S)N(c3ccc(O)c(C(=O)O)c3)C2=O)cc1,4.48149
COC(=O)c1ccc(C(=O)Nc2ccc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)c2)cc1,6.52288
COC(=O)c1ccc(C(=O)Nc2nc3ccc(-c4c[nH]nc4C)nc3s2)cc1,6.0
COC(=O)c1ccc(F)c(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)c1,8.18243
COC(=O)c1ccc(F)c(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)c1,8.48413
COC(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897
COC(=O)c1cccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)c1,7.30103
COC(C)(C)c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0
COC(C)(C)c1cnc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1[C@@H](C)CCCO2,7.0
COC1(C)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,7.84771
COC1(C)CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1,8.65758
COC1(C)CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,8.74473
COC1(C)CN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1,8.69897
COC1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,6.69897
COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,8.55284
COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,8.49485
COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1,8.72125
COC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)CC1,8.63827
COC1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccc(O)cc3c21,4.30103
COCC(=O)Nc1nc2cccc(-c3ccoc3)n2n1,4.76955
COCC(C)n1cnnc1-c1cccc(NC(=O)c2cn(C)nc2OC)n1,9.840151849055207
COCC1CN(c2cnc(C(=O)Nc3csc(-c4nncn4[C@@H](C)C(F)(F)F)n3)cc2-n2cnc(C3CC3)c2)C1,8.69897
COCCC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
COCCC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,7.25964
COCCC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.90309
COCCC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.90309
COCCC(=O)N1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,7.25964
COCCC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
COCCCN1CCc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,6.25964
COCCCNC(=O)c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cn1,7.0
COCCCNc1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cn1,7.0
COCCN(C)Cc1ccc(C(=O)Nc2nc3cccc(NC4CCCCC4)n3n2)cc1,6.27491
COCCN1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
COCCN1Cc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2S1(=O)=O,7.25964
COCCN1Cc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2S1(=O)=O,9.0
COCCN1Cc2cc(OC)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2S1(=O)=O,7.25964
COCCN1Cc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2S1(=O)=O,9.0
COCCNC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
COCCNC(=O)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897
COCCNC(=O)c1cccc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)c1,7.610554638545156
COCCNc1cc2c(cc1F)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0
COCCNc1ccc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2n1,7.25964
COCCNc1ccnc(NC(=O)c2csc(-c3nncn3C(C)C)n2)c1,7.00436
COCCOC(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,6.95861
COCCOC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.57745
COCCOC(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.25964
COCCOc1cc(F)c(C(=O)Nc2cccc(-c3nnc4n3CCCC4)n2)cc1-n1cnc(C2CC2)c1,7.77989
COCCOc1cc2c(cc1F)OCCCCn1cnnc1C1=CC=CC(=NC2=O)N1,7.0
COCCOc1cc2c(cc1F)OCCC[C@H](C)n1cnnc1C1=CC=CC(=NC2=O)N1,7.0
COCCOc1cc2c(cc1F)OCC[C@H](C)Cn1cnnc1C1=CC=CC(=NC2=O)N1,7.0
COCCOc1cc2ncn(-c3cccc(-c4nncn4C(C)C)n3)c(=O)c2cc1-n1cnc(C2CC2)c1,7.30103
COCCOc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,9.10000514581687
COCCOc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)CO)n1)C2,11.100015437450608
COCCOc1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3[C@H](C)CO)n1)C2,8.1
COCCOc1cccc(-c2cnc(-c3cccc(-c4nncn4C(C)C)n3)o2)c1,7.30103
COCCOc1ccnc(NC(=O)c2csc(-c3nncn3C(C)C)n2)c1,6.85387
COCCS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,8.25964
COCCS(=O)(=O)N1CCc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,7.25964
COCCS(=O)(=O)N1CCc2cnc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,8.25964
COCCS(=O)(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2C1,6.25964
COCCS(=O)(=O)N1Cc2ccc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2C1,6.0
COCCS(=O)(=O)c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cc1,7.0
COCCS(=O)(=O)c1ccc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cn1,7.0
COCCn1cc(C(=O)Nc2cccc(-c3cncn3C(C)C)n2)c(OC)n1,7.0
COCCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C(F)(F)F)n2)c(OC)n1,11.261439372640169
COCCn1cc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(OC)n1,8.721548182588212
COCCn1cc(C(=O)Nc2cccc(-c3nncn3C3CC3)n2)c(OC)n1,7.0
COCCn1cc(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)c(C(F)F)n1,7.0
COCCn1cc(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)c(OC)n1,8.008576
COCCn1cc(NC(=O)c2csc(-c3nncn3C(C)C)n2)cn1,8.221232916538785
COC[C@@H](C)n1cnnc1-c1cccc(NC(=O)c2cn(C)nc2OC)n1,6.9508325
COC[C@@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,7.97469
COC[C@H](C)n1cnnc1-c1cccc(NC(=O)c2cn(C)nc2OC)n1,6.783455999999999
COCc1c[nH]c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,8.11351
COCn1cc(-c2cccc(-c3n[nH]c4ccc(-c5nncn5C(C)C)cc34)c2)cn1,7.289287877137209
CONC(=O)N1CCc2cc(OC)c(C(=O)Nc3cccc(-c4nnnn4[C@H](C)CO)n3)cc2C1,8.90309
CO[C@@H]1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)C1,6.69897
CO[C@H](C)[C@H]1CCc2nnc(-c3cccc(NC(=O)c4cc(-n5cnc(C6CC6)c5)c(C)cc4F)n3)n21,8.04096
COc1c(C)cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,8.284
COc1cc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)ccc1C(=O)O,8.25181
COc1cc(-c2ccc3nc(NC(=O)c4ccc(CN(C)C)cc4)nn3c2)ccc1O,5.25964
COc1cc(-c2ccc3nc(NC(=O)c4ccc(CN5CCCC5=O)cc4)nn3c2)ccc1O,6.86012
COc1cc(-c2ccc3nc(NC(=O)c4ccc(CN5CCCCC5)cc4)nn3c2)ccc1O,5.69897
COc1cc(-c2ccc3nc(NC(=O)c4ccccc4)nn3c2)ccc1O.Cl,6.00436
COc1cc(-c2ccc3nc(NC(=O)c4cccnc4)nn3c2)ccc1O.Cl,6.58503
COc1cc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)cc(-n2cnc(C3CC3)c2)c1,7.129577657889475
COc1cc(C(=O)N2CCOCC2)ccc1Nc1nc(C2CC2)c2c(C#N)c[nH]c2n1,8.0
COc1cc(C(=O)Nc2c(C#N)c3n(c2C(=O)Nc2ccc(C)cc2)CCC3)cc(OC)c1OC,7.16749
COc1cc(C(=O)Nc2c(C#N)c3n(c2C(=O)Nc2ccc(Cl)cc2)CCC3)cc(OC)c1OC,7.14874
COc1cc(C(=O)Nc2c(C#N)c3n(c2C(=O)Nc2ccccc2)CCC3)cc(OC)c1OC,7.08619
COc1cc(C(=O)O)ccc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C(C)C)n1)C2,8.08619
COc1cc(C)c(-c2ccc(S(C)(=O)=O)cc2)cc1N1CCN(c2cccc(-c3nncn3C(C)C)n2)C1=O,7.0
COc1cc(C)c(-c2ccn(C(C)C)n2)cc1C(=O)Nc1cccc(-c2nnnn2C(C)C)n1,8.25964
COc1cc(C)c(-c2ccn(C(C)C)n2)cc1C(=O)Nc1cccc(-c2nnnn2[C@H](C)CO)n1,9.0
COc1cc(C)c(-c2ccn(C(C)C)n2)cc1C(=O)Nc1cccc(-n2nnnc2C(C)C)n1,7.25964
COc1cc(C)c(-c2cnn(C)c2)cc1C(=O)Nc1cccc(-c2nnnn2C(C)C)n1,8.25964
COc1cc(C)c(-c2cnn(C)c2)cc1C(=O)Nc1cccc(-n2nnnc2C(C)C)n1,8.25964
COc1cc(C)c(-c2cnn(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nnnn2C(C)C)n1,9.0
COc1cc(C)c(-c2cnn(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nnnn2[C@H](C)CO)n1,9.0
COc1cc(C)c(-c2cnn(C3CC3)c2)cc1C(=O)Nc1cccc(-n2nnnc2C(C)C)n1,9.0
COc1cc(C)c(-n2cnc(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nnnn2C(C)C)n1,8.25964
COc1cc(C)c(-n2cnc(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nnnn2[C@H](C)CO)n1,8.25964
COc1cc(C)c(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,9.482486535651976
COc1cc(C)c(C2CC2C(=O)N2CCC(F)(F)C2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.25964
COc1cc(C)c(C2CC2NC(=O)C(C)(C)C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.25964
COc1cc(C)c(C2CC2NC(=O)c2ccc(F)cc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.25964
COc1cc(C)c(C2CC2NS(=O)(=O)CCC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.25964
COc1cc(C)c(C2CC2NS(=O)(=O)N(C)C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.25964
COc1cc(C)c(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.842259429710316
COc1cc(C)c(S(C)(=O)=O)cc1N1CCN(c2cccc(-c3nncn3C(C)C)n2)C1=O,6.0
COc1cc(C)c(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,9.446288142787624
COc1cc(Cc2nnc3n2N=C(c2ccccc2)CS3)cc(OC)c1OC,6.52288
COc1cc(N)c(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)C3)cc1C(=O)O,8.05061
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1sc(C)nc1C(=O)N2.O=C(O)C(F)(F)F,7.20621
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1sc(C)nc1C(=O)N2C.O=C(O)C(F)(F)F,7.73755
COc1cc(N2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)ccc1S(C)(=O)=O,7.0
COc1cc(S(C)(=O)=O)c(C)cc1N1CCN(c2cccc(-c3nncn3C(C)C)n2)C1=O,7.0
COc1cc2c(Oc3ccc(NC(=O)c4c[nH]c5ccccc5c4=O)cc3F)ccnc2cc1OCCN1CCOCC1,6.0
COc1cc2c(Oc3ccc(NC(=O)c4c[nH]c5ccccc5c4=O)cc3F)ccnc2cc1OCCN1CCOCC1.Cl,6.0
COc1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)C(C)(C)CO)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)C(C)(C)O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)C[C@H](C)O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)OC(C)(C)C)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnc4n3C(C)(C)CC4)n1)CN(C(=O)[C@@H](O)CC(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)C(=O)N(C(C)C)C2,7.25964
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)C(C)(C)C)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)C(C)(C)CO)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)C(C)(C)O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)C[C@H](C)O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)N1CCCC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)OC(C)(C)C)CC2,6.95861
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)OC(C)C)CC2,6.95861
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)OCC(F)(F)F)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)ON1CCOC1=O)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)[C@@H](O)CC(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(=O)c1ccc(F)cc1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C(C)C)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(S(=O)(=O)C1CC1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)CN(c1cncnc1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)S(=O)(=O)N(C(C)(C)C)C2,9.0
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3C(C)C)n1)S(=O)(=O)N(C)C2,9.0
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)C(C)(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)N1CCCC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)OC(C)(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)OC(C)C)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)OCC(F)(F)F)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(=O)c1ccc(F)cc1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(S(=O)(=O)C1CC1)CC2,8.25181
COc1cc2c(cc1C(=O)Nc1cccc(-c3nncn3[C@H](C)CO)n1)CN(S(=O)(=O)CCC(F)(F)F)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)C(=O)N(C(C)C)C2,6.25964
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)C(C)(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)N1CCCC1)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)OC(C)C)CC2,8.90309
COc1cc2c(cc1C(=O)Nc1cccc(-c3nnnn3C(C)C)n1)CN(C(=O)OCC(F)(F)F)CC2,8.90309
